player_name,team_name,minute,shot_statsbomb_xg,shot_outcome_name,shot_technique_name,shot_body_part_name,x,y,is_goal
Neymar da Silva Santos Junior,Barcelona,34,0.17398301,Blocked,Normal,Left Foot,107.3,36.8,0
Jérémy Mathieu,Barcelona,35,0.07779373,Blocked,Normal,Head,112.1,40.5,0
Sergi Roberto Carnicer,Barcelona,35,0.035513557,Blocked,Volley,Right Foot,97.6,42.7,0
Neymar da Silva Santos Junior,Barcelona,35,0.06938428,Off T,Half Volley,Right Foot,103.1,31.0,0
Fernando José Torres Sanz,Atlético Madrid,41,0.022505827,Blocked,Normal,Right Foot,112.8,54.4,0
Óliver Torres Muñoz,Atlético Madrid,45,0.047630996,Off T,Normal,Left Foot,107.2,25.5,0
Fernando José Torres Sanz,Atlético Madrid,48,0.01130373,Blocked,Normal,Left Foot,108.7,58.5,0
Fernando José Torres Sanz,Atlético Madrid,50,0.23126075,Goal,Normal,Right Foot,106.8,49.9,1
Neymar da Silva Santos Junior,Barcelona,54,0.059940357,Goal,Normal,Right Foot,94.2,30.2,1
Luis Alberto Suárez Díaz,Barcelona,64,0.117978826,Off T,Normal,Right Foot,106.7,49.8,0
Neymar da Silva Santos Junior,Barcelona,66,0.24183843,Blocked,Normal,Right Foot,114.4,32.1,0
Yannick Ferreira Carrasco,Atlético Madrid,68,0.011161225,Saved,Normal,Right Foot,97.2,20.7,0
Tiago Cardoso Mendes,Atlético Madrid,74,0.027565548,Off T,Normal,Right Foot,99.2,25.6,0
Lionel Andrés Messi Cuccittini,Barcelona,76,0.20186234,Goal,Normal,Left Foot,110.8,32.5,1
Luis Alberto Suárez Díaz,Barcelona,78,0.047789235,Saved,Normal,Left Foot,109.5,29.6,0
Jackson Arley Martínez Valencia,Atlético Madrid,83,0.13831957,Saved,Volley,Left Foot,107.5,41.7,0
Lionel Andrés Messi Cuccittini,Barcelona,85,0.08975408,Off T,Half Volley,Left Foot,99.7,36.1,0
Lionel Andrés Messi Cuccittini,Barcelona,89,0.043765664,Off T,Normal,Left Foot,94.1,27.2,0
Andrés Iniesta Luján,Barcelona,0,0.014259282,Off T,Normal,Right Foot,85.5,35.3,0
Deyverson Brum Silva Acosta,Levante UD,11,0.066932686,Off T,Normal,Left Foot,112.6,30.5,0
José Luis Morales Nogales,Levante UD,11,0.025173148,Blocked,Normal,Right Foot,100.7,53.4,0
Deyverson Brum Silva Acosta,Levante UD,12,0.092286594,Wayward,Volley,Left Foot,104.8,50.5,0
Neymar da Silva Santos Junior,Barcelona,16,0.035123944,Saved,Normal,Right Foot,105.3,23.8,0
José Luis Morales Nogales,Levante UD,17,0.046569902,Wayward,Normal,Left Foot,109.3,23.5,0
Luis Alberto Suárez Díaz,Barcelona,24,0.27290127,Off T,Half Volley,Right Foot,114.8,34.4,0
José Antonio García Rabasco,Levante UD,28,0.06657539,Off T,Normal,Right Foot,97.7,29.4,0
Deyverson Brum Silva Acosta,Levante UD,30,0.049842175,Off T,Overhead Kick,Left Foot,112.7,29.5,0
Jefferson Andrés Lerma Solís,Levante UD,31,0.12746097,Off T,Normal,Right Foot,104.0,48.9,0
José Luis Morales Nogales,Levante UD,37,0.10249933,Post,Normal,Right Foot,106.7,27.1,0
Daniel Alves da Silva,Barcelona,39,0.01926295,Off T,Half Volley,Right Foot,91.2,45.8,0
Neymar da Silva Santos Junior,Barcelona,42,0.018776614,Off T,Normal,Right Foot,96.2,22.5,0
Deyverson Brum Silva Acosta,Levante UD,44,0.06848561,Wayward,Overhead Kick,Left Foot,106.6,42.5,0
Giuseppe Rossi,Levante UD,46,0.027429523,Saved,Normal,Left Foot,94.2,46.2,0
Lionel Andrés Messi Cuccittini,Barcelona,47,0.0595398,Saved,Normal,Left Foot,98.5,33.0,0
Deyverson Brum Silva Acosta,Levante UD,50,0.036573652,Saved,Overhead Kick,Left Foot,104.7,30.5,0
Andrés Iniesta Luján,Barcelona,50,0.031619973,Off T,Normal,Right Foot,93.4,34.3,0
Ivan Rakitić,Barcelona,58,0.1297971,Saved,Normal,Head,114.6,48.2,0
Simão Mate,Levante UD,62,0.057661317,Wayward,Normal,Head,109.3,38.3,0
Deyverson Brum Silva Acosta,Levante UD,64,0.048939288,Saved,Normal,Head,108.1,43.3,0
Lionel Andrés Messi Cuccittini,Barcelona,66,0.047456216,Off T,Normal,Left Foot,96.7,25.6,0
Neymar da Silva Santos Junior,Barcelona,75,0.044779874,Off T,Normal,Right Foot,95.8,36.3,0
Jefferson Andrés Lerma Solís,Levante UD,88,0.029516716,Blocked,Normal,Right Foot,91.8,45.6,0
Luis Alberto Suárez Díaz,Barcelona,91,0.4076295,Goal,Normal,Right Foot,105.3,39.0,1
Jordi Alba Ramos,Barcelona,4,0.009876591,Blocked,Normal,Left Foot,102.7,19.9,0
Jorge Andújar Moreno,Sevilla,5,0.047872115,Blocked,Normal,Head,107.4,40.7,0
Timothée Kolodziejczak,Sevilla,7,0.40467066,Off T,Volley,Right Foot,114.5,38.1,0
Víctor Machín Pérez,Sevilla,10,0.053838894,Saved,Half Volley,Left Foot,97.5,44.8,0
Luis Alberto Suárez Díaz,Barcelona,12,0.025850605,Saved,Normal,Right Foot,108.6,52.9,0
Luis Alberto Suárez Díaz,Barcelona,12,0.09093727,Post,Half Volley,Right Foot,103.4,36.3,0
Luis Alberto Suárez Díaz,Barcelona,13,0.0098226555,Off T,Normal,Right Foot,103.0,18.5,0
Víctor Machín Pérez,Sevilla,19,0.11995524,Goal,Volley,Right Foot,112.8,46.9,1
Lionel Andrés Messi Cuccittini,Barcelona,30,0.074548624,Goal,Normal,Left Foot,99.6,29.6,1
Víctor Machín Pérez,Sevilla,33,0.035938945,Blocked,Normal,Right Foot,97.9,48.0,0
Jorge Andújar Moreno,Sevilla,34,0.17814218,Wayward,Normal,Head,113.2,43.3,0
Lionel Andrés Messi Cuccittini,Barcelona,36,0.058455277,Saved,Normal,Left Foot,108.3,28.1,0
Lionel Andrés Messi Cuccittini,Barcelona,43,0.05036783,Blocked,Normal,Left Foot,107.6,54.3,0
Neymar da Silva Santos Junior,Barcelona,46,0.08411409,Saved,Volley,Right Foot,113.0,32.0,0
Gerard Piqué Bernabéu,Barcelona,47,0.60040843,Goal,Normal,Left Foot,116.4,43.2,1
Kevin Gameiro,Sevilla,50,0.2219417,Saved,Normal,Left Foot,112.8,32.1,0
Neymar da Silva Santos Junior,Barcelona,51,0.29583842,Saved,Normal,Right Foot,111.6,42.9,0
Sergio Busquets i Burgos,Barcelona,53,0.049691185,Saved,Normal,Right Foot,98.6,48.5,0
Jérémy Mathieu,Barcelona,54,0.062141947,Off T,Normal,Head,111.8,33.5,0
Michael Krohn-Dehli,Sevilla,58,0.11445379,Off T,Normal,Left Foot,102.2,45.0,0
Sergi Roberto Carnicer,Barcelona,59,0.105102785,Blocked,Normal,Head,107.2,41.1,0
Steven N''Kemboanza Mike Christopher Nzonzi,Sevilla,62,0.031025404,Off T,Normal,Right Foot,97.8,51.7,0
Jorge Andújar Moreno,Sevilla,72,0.13179104,Blocked,Volley,Right Foot,111.9,39.5,0
Luis Alberto Suárez Díaz,Barcelona,72,0.47185755,Saved,Half Volley,Right Foot,108.5,42.2,0
Lionel Andrés Messi Cuccittini,Barcelona,75,0.06768157,Off T,Normal,Left Foot,110.8,29.0,0
Steven N''Kemboanza Mike Christopher Nzonzi,Sevilla,78,0.1168027,Wayward,Normal,Head,115.1,44.3,0
Michael Krohn-Dehli,Sevilla,82,0.040225912,Off T,Normal,Left Foot,96.3,40.3,0
Neymar da Silva Santos Junior,Barcelona,6,0.1260353,Off T,Normal,Right Foot,102.2,34.0,0
Luis Alberto Suárez Díaz,Barcelona,10,0.25853002,Goal,Normal,Right Foot,106.1,46.6,1
Ivan Rakitić,Barcelona,13,0.045767296,Off T,Normal,Right Foot,102.7,53.2,0
Neymar da Silva Santos Junior,Barcelona,23,0.011087379,Saved,Normal,Right Foot,95.8,22.2,0
Sergi Roberto Carnicer,Barcelona,24,0.1296575,Off T,Half Volley,Right Foot,108.9,40.3,0
James David Rodríguez Rubio,Real Madrid,27,0.044085506,Saved,Normal,Left Foot,99.5,50.3,0
Neymar da Silva Santos Junior,Barcelona,38,0.15911818,Goal,Normal,Left Foot,113.6,29.0,1
Ivan Rakitić,Barcelona,45,0.021171192,Blocked,Normal,Right Foot,102.4,57.9,0
Luis Alberto Suárez Díaz,Barcelona,46,0.39513186,Blocked,Normal,Right Foot,113.8,36.7,0
Ivan Rakitić,Barcelona,47,0.16739415,Blocked,Volley,Right Foot,111.7,40.5,0
Marcelo Vieira da Silva Júnior,Real Madrid,46,0.096657395,Off T,Normal,Left Foot,110.4,28.0,0
James David Rodríguez Rubio,Real Madrid,47,0.041866593,Saved,Half Volley,Left Foot,96.1,37.1,0
Gareth Frank Bale,Real Madrid,48,0.010557007,Off T,Normal,Left Foot,90.6,54.5,0
Neymar da Silva Santos Junior,Barcelona,51,0.07843452,Saved,Normal,Right Foot,95.6,33.4,0
Andrés Iniesta Luján,Barcelona,52,0.11742188,Goal,Normal,Right Foot,103.2,46.6,1
Luis Alberto Suárez Díaz,Barcelona,54,0.1231599,Off T,Normal,Right Foot,113.8,28.2,0
Francisco Román Alarcón Suárez,Real Madrid,58,0.036220405,Blocked,Volley,Right Foot,98.1,33.8,0
Daniel Carvajal Ramos,Real Madrid,60,0.047859967,Blocked,Normal,Right Foot,103.6,52.8,0
Raphaël Varane,Real Madrid,60,0.38924152,Saved,Normal,Head,114.9,42.2,0
Lionel Andrés Messi Cuccittini,Barcelona,65,0.12468384,Blocked,Normal,Left Foot,108.0,32.1,0
Lionel Andrés Messi Cuccittini,Barcelona,67,0.02699797,Blocked,Normal,Left Foot,88.6,35.5,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,67,0.32582042,Saved,Normal,Right Foot,108.8,36.9,0
Luis Alberto Suárez Díaz,Barcelona,73,0.42108476,Goal,Lob,Right Foot,108.7,45.7,1
Karim Benzema,Real Madrid,80,0.12909701,Saved,Normal,Head,111.1,38.5,0
Munir El Haddadi Mohamed,Barcelona,81,0.016814379,Off T,Normal,Left Foot,86.5,47.3,0
Munir El Haddadi Mohamed,Barcelona,85,0.11647414,Off T,Normal,Left Foot,107.7,41.9,0
Karim Benzema,Real Madrid,87,0.036408696,Blocked,Normal,Right Foot,98.9,50.3,0
Munir El Haddadi Mohamed,Barcelona,88,0.14040372,Off T,Normal,Left Foot,106.2,40.4,0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,88,0.12529638,Saved,Normal,Head,113.4,41.3,0
Luka Modrić,Real Madrid,88,0.049863577,Blocked,Normal,Right Foot,98.1,38.5,0
Gareth Frank Bale,Real Madrid,89,0.01015186,Saved,Normal,Left Foot,99.6,60.0,0
Fabián Ariel Orellana Valenzuela,Celta Vigo,5,0.022800066,Off T,Normal,Left Foot,96.2,56.2,0
Iago Aspas Juncal,Celta Vigo,9,0.08346919,Off T,Normal,Left Foot,101.6,37.1,0
Lionel Andrés Messi Cuccittini,Barcelona,10,0.07016544,Saved,Normal,Left Foot,107.9,27.1,0
Neymar da Silva Santos Junior,Barcelona,14,0.14807738,Saved,Normal,Right Foot,106.3,28.2,0
Daniel Wass,Celta Vigo,15,0.03569849,Blocked,Normal,Right Foot,95.6,45.8,0
Iago Aspas Juncal,Celta Vigo,17,0.012441256,Blocked,Normal,Left Foot,113.3,24.3,0
Lionel Andrés Messi Cuccittini,Barcelona,20,0.03589302,Blocked,Normal,Left Foot,98.1,32.3,0
Lionel Andrés Messi Cuccittini,Barcelona,21,0.063577905,Blocked,Normal,Left Foot,102.9,43.7,0
Manuel Agudo Durán,Celta Vigo,25,0.0082949,Goal,Normal,Right Foot,110.5,20.5,1
Iago Aspas Juncal,Celta Vigo,29,0.37511945,Goal,Lob,Left Foot,102.0,40.4,1
Daniel Wass,Celta Vigo,31,0.016788786,Blocked,Normal,Right Foot,103.3,57.8,0
Hugo Mallo Novegil,Celta Vigo,32,0.017364604,Off T,Normal,Right Foot,116.2,54.3,0
Augusto Matías Fernández,Celta Vigo,34,0.08591562,Off T,Normal,Left Foot,110.3,30.7,0
Neymar da Silva Santos Junior,Barcelona,39,0.076879054,Blocked,Normal,Right Foot,109.9,50.3,0
Hugo Mallo Novegil,Celta Vigo,44,0.025230538,Off T,Normal,Right Foot,94.5,50.8,0
Neymar da Silva Santos Junior,Barcelona,46,0.023141345,Off T,Normal,Left Foot,106.1,28.1,0
Iago Aspas Juncal,Celta Vigo,50,0.20167421,Off T,Normal,Right Foot,103.0,45.4,0
Lionel Andrés Messi Cuccittini,Barcelona,52,0.1414436,Post,Normal,Left Foot,107.4,40.1,0
Gerard Piqué Bernabéu,Barcelona,54,0.061653174,Off T,Normal,Head,109.7,40.4,0
Lionel Andrés Messi Cuccittini,Barcelona,55,0.13523266,Saved,Normal,Left Foot,105.2,28.6,0
Iago Aspas Juncal,Celta Vigo,55,0.402625,Goal,Normal,Left Foot,103.9,43.6,1
Neymar da Silva Santos Junior,Barcelona,57,0.20708616,Off T,Normal,Head,117.2,43.3,0
Manuel Agudo Durán,Celta Vigo,58,0.053198762,Off T,Normal,Right Foot,101.6,28.3,0
Munir El Haddadi Mohamed,Barcelona,60,0.11446776,Saved,Normal,Left Foot,108.6,51.0,0
Manuel Agudo Durán,Celta Vigo,60,0.2901705,Off T,Normal,Right Foot,110.4,29.2,0
Neymar da Silva Santos Junior,Barcelona,62,0.24023117,Saved,Normal,Right Foot,109.5,44.1,0
Munir El Haddadi Mohamed,Barcelona,63,0.01897979,Off T,Volley,Left Foot,98.9,27.8,0
Fabián Ariel Orellana Valenzuela,Celta Vigo,67,0.04050779,Blocked,Normal,Left Foot,100.1,49.8,0
Iago Aspas Juncal,Celta Vigo,71,0.09916338,Saved,Normal,Right Foot,98.8,44.9,0
Fabián Ariel Orellana Valenzuela,Celta Vigo,72,0.04850594,Blocked,Normal,Left Foot,103.8,52.2,0
Daniel Alves da Silva,Barcelona,76,0.13019525,Off T,Normal,Head,110.2,45.1,0
Neymar da Silva Santos Junior,Barcelona,79,0.0670219,Goal,Half Volley,Right Foot,113.7,50.3,1
Munir El Haddadi Mohamed,Barcelona,80,0.278229,Off T,Normal,Right Foot,104.4,40.6,0
John Guidetti,Celta Vigo,82,0.24808645,Goal,Half Volley,Right Foot,112.1,46.9,1
Lionel Andrés Messi Cuccittini,Barcelona,87,0.09803956,Saved,Normal,Right Foot,105.8,47.3,0
Manuel Agudo Durán,Celta Vigo,88,0.04048469,Off T,Normal,Right Foot,95.9,29.6,0
Lionel Andrés Messi Cuccittini,Barcelona,90,0.03216691,Off T,Normal,Left Foot,89.1,38.1,0
Jonathan Viera Ramos,Las Palmas,2,0.008537216,Off T,Normal,Right Foot,82.8,44.3,0
Willian José da Silva,Las Palmas,3,0.043057915,Blocked,Normal,Right Foot,97.0,31.3,0
Luis Alberto Suárez Díaz,Barcelona,5,0.4321422,Goal,Normal,Right Foot,113.5,43.0,1
Roque Mesa Quevedo,Las Palmas,7,0.021419259,Off T,Normal,Right Foot,89.0,41.7,0
Willian José da Silva,Las Palmas,9,0.39386132,Goal,Normal,Left Foot,110.7,33.8,1
Lionel Andrés Messi Cuccittini,Barcelona,14,0.24212627,Saved,Half Volley,Left Foot,115.4,34.2,0
Jerónimo Figueroa Cabrera,Las Palmas,15,0.07063636,Off T,Normal,Left Foot,102.5,27.9,0
Andrés Iniesta Luján,Barcelona,17,0.04783989,Saved,Normal,Right Foot,99.9,47.2,0
Luis Alberto Suárez Díaz,Barcelona,26,0.23452352,Off T,Normal,Head,113.5,43.5,0
Aythami Artiles Oliva,Las Palmas,33,0.11615326,Saved,Normal,Head,109.4,43.8,0
Willian José da Silva,Las Palmas,37,0.05012093,Blocked,Normal,Right Foot,102.2,39.8,0
Lionel Andrés Messi Cuccittini,Barcelona,38,0.26131466,Saved,Normal,Right Foot,113.5,42.1,0
Neymar da Silva Santos Junior,Barcelona,38,0.21562378,Goal,Normal,Left Foot,115.2,36.8,1
Willian José da Silva,Las Palmas,40,0.00760116,Off T,Normal,Right Foot,90.5,20.2,0
Lionel Andrés Messi Cuccittini,Barcelona,41,0.2020558,Blocked,Normal,Left Foot,109.2,36.8,0
David García Santana,Las Palmas,43,0.057225056,Blocked,Volley,Right Foot,105.8,37.4,0
Roque Mesa Quevedo,Las Palmas,44,0.024648292,Off T,Normal,Left Foot,97.6,31.6,0
Jonathan Viera Ramos,Las Palmas,46,0.022012003,Saved,Normal,Right Foot,90.7,47.6,0
Luis Alberto Suárez Díaz,Barcelona,48,0.44941077,Saved,Normal,Right Foot,113.5,38.7,0
Ivan Rakitić,Barcelona,55,0.053826,Blocked,Normal,Left Foot,108.6,54.4,0
Jonathan Viera Ramos,Las Palmas,59,0.07184219,Saved,Normal,Right Foot,101.7,30.9,0
Luis Alberto Suárez Díaz,Barcelona,69,0.21292178,Saved,Half Volley,Right Foot,106.4,29.7,0
Sergio Ezequiel Araújo,Las Palmas,77,0.044269692,Off T,Normal,Right Foot,99.3,39.6,0
Sergio Ezequiel Araújo,Las Palmas,82,0.07675875,Off T,Normal,Left Foot,104.1,35.9,0
Lionel Andrés Messi Cuccittini,Barcelona,84,0.029365605,Blocked,Normal,Left Foot,88.0,36.2,0
Sergio Ezequiel Araújo,Las Palmas,89,0.30773354,Off T,Half Volley,Right Foot,111.1,32.7,0
Neymar da Silva Santos Junior,Barcelona,92,0.2832564,Saved,Normal,Right Foot,113.4,30.8,0
Jerónimo Figueroa Cabrera,Las Palmas,92,0.036491584,Blocked,Normal,Left Foot,100.4,52.4,0
Ivan Rakitić,Barcelona,7,0.021141276,Blocked,Volley,Right Foot,96.7,52.3,0
Lionel Andrés Messi Cuccittini,Barcelona,14,0.009254039,Blocked,Normal,Left Foot,102.1,21.4,0
Lionel Andrés Messi Cuccittini,Barcelona,14,0.09255123,Blocked,Normal,Left Foot,101.0,39.6,0
Lionel Andrés Messi Cuccittini,Barcelona,14,0.11449516,Saved,Normal,Left Foot,107.8,44.9,0
José Antonio García Rabasco,Levante UD,15,0.030823486,Off T,Normal,Right Foot,91.5,46.4,0
Lionel Andrés Messi Cuccittini,Barcelona,17,0.056144536,Off T,Normal,Left Foot,94.4,29.6,0
Neymar da Silva Santos Junior,Barcelona,20,0.10520335,Off T,Normal,Left Foot,108.0,28.5,0
Nabil Ghilas,Levante UD,27,0.09759881,Off T,Normal,Left Foot,111.3,27.1,0
Munir El Haddadi Mohamed,Barcelona,27,0.24132027,Saved,Normal,Left Foot,108.8,45.9,0
Marc Bartra Aregall,Barcelona,29,0.16276087,Off T,Normal,Head,112.5,39.8,0
Lionel Andrés Messi Cuccittini,Barcelona,35,0.0328684,Saved,Half Volley,Left Foot,101.1,28.2,0
Sandro Ramírez Castillo,Barcelona,35,0.11584324,Off T,Normal,Left Foot,108.0,27.7,0
Neymar da Silva Santos Junior,Barcelona,38,0.051928695,Blocked,Normal,Right Foot,100.2,34.5,0
Lionel Andrés Messi Cuccittini,Barcelona,38,0.07834836,Off T,Normal,Head,108.1,37.7,0
Lionel Andrés Messi Cuccittini,Barcelona,45,0.07018719,Off T,Normal,Left Foot,95.2,46.0,0
Munir El Haddadi Mohamed,Barcelona,48,0.03824493,Blocked,Normal,Left Foot,102.6,42.5,0
Marc Bartra Aregall,Barcelona,49,0.2406934,Goal,Normal,Right Foot,114.2,35.6,1
Víctor Camarasa Ferrando,Levante UD,52,0.14353284,Blocked,Normal,Right Foot,111.1,50.9,0
Neymar da Silva Santos Junior,Barcelona,55,0.28247765,Blocked,Volley,Right Foot,115.0,36.2,0
Neymar da Silva Santos Junior,Barcelona,55,0.12112332,Goal,Normal,Right Foot,115.5,32.7,1
Roger Martí Salvador,Levante UD,56,0.007025746,Saved,Normal,Right Foot,90.5,58.0,0
Lionel Andrés Messi Cuccittini,Barcelona,60,0.7835,Goal,Normal,Left Foot,108.1,40.1,1
Víctor Casadesús Castaño,Levante UD,65,0.18023895,Goal,Normal,Right Foot,112.9,44.2,1
Jefferson Andrés Lerma Solís,Levante UD,70,0.1437352,Off T,Normal,Head,111.8,38.3,0
Víctor Camarasa Ferrando,Levante UD,71,0.017655501,Off T,Normal,Right Foot,88.0,50.3,0
Jefferson Andrés Lerma Solís,Levante UD,72,0.017975567,Blocked,Normal,Right Foot,86.0,41.2,0
Lionel Andrés Messi Cuccittini,Barcelona,75,0.7835,Off T,Normal,Left Foot,108.3,40.1,0
Deyverson Brum Silva Acosta,Levante UD,76,0.03082545,Saved,Normal,Left Foot,93.0,36.0,0
Lionel Andrés Messi Cuccittini,Barcelona,89,0.1288102,Goal,Normal,Left Foot,103.6,38.8,1
Antonio García Aranda,Levante UD,90,0.04479411,Blocked,Half Volley,Left Foot,105.3,27.7,0
Deyverson Brum Silva Acosta,Levante UD,91,0.006649586,Saved,Normal,Left Foot,106.6,63.3,0
Josep Señé Escudero,Celta Vigo,5,0.0629131,Off T,Normal,Right Foot,102.2,43.5,0
Lionel Andrés Messi Cuccittini,Barcelona,11,0.04566393,Off T,Normal,Left Foot,95.8,52.7,0
Claudio Beauvue,Celta Vigo,13,0.06849293,Saved Off Target,Normal,Head,106.4,36.4,0
Neymar da Silva Santos Junior,Barcelona,14,0.25115773,Saved,Normal,Right Foot,111.5,32.9,0
Daniel Wass,Celta Vigo,18,0.054359287,Wayward,Normal,Head,105.9,47.2,0
Carles Planas Antolínez,Celta Vigo,24,0.13270448,Saved,Half Volley,Left Foot,105.9,36.4,0
Lionel Andrés Messi Cuccittini,Barcelona,27,0.03440175,Goal,Normal,Left Foot,90.5,51.0,1
Lionel Andrés Messi Cuccittini,Barcelona,29,0.06396358,Saved,Normal,Left Foot,102.7,40.0,0
Claudio Beauvue,Celta Vigo,31,0.0065142703,Saved,Volley,Right Foot,110.5,61.6,0
Jordi Alba Ramos,Barcelona,37,0.020837033,Off T,Half Volley,Left Foot,92.8,33.8,0
John Guidetti,Celta Vigo,38,0.7835,Goal,Normal,Right Foot,108.1,40.1,1
Luis Alberto Suárez Díaz,Barcelona,40,0.079785615,Off T,Half Volley,Left Foot,113.4,28.2,0
Neymar da Silva Santos Junior,Barcelona,43,0.010430842,Off T,Normal,Right Foot,99.1,21.0,0
Claudio Beauvue,Celta Vigo,43,0.0046436572,Off T,Normal,Right Foot,87.9,71.3,0
Neymar da Silva Santos Junior,Barcelona,44,0.085030295,Off T,Normal,Left Foot,107.1,29.5,0
Luis Alberto Suárez Díaz,Barcelona,46,0.14242934,Post,Normal,Right Foot,113.2,32.7,0
Sergi Roberto Carnicer,Barcelona,46,0.08057596,Off T,Half Volley,Right Foot,113.2,48.4,0
Andrés Iniesta Luján,Barcelona,55,0.1823828,Saved,Normal,Left Foot,104.6,35.4,0
Neymar da Silva Santos Junior,Barcelona,57,0.088001326,Off T,Normal,Right Foot,106.2,36.2,0
Luis Alberto Suárez Díaz,Barcelona,58,0.25666022,Goal,Half Volley,Right Foot,111.0,47.0,1
John Guidetti,Celta Vigo,65,0.014798771,Off T,Normal,Left Foot,114.7,24.4,0
Daniel Wass,Celta Vigo,68,0.08123893,Off T,Normal,Right Foot,102.8,38.1,0
Daniel Wass,Celta Vigo,72,0.13072407,Saved,Normal,Right Foot,102.5,36.6,0
Neymar da Silva Santos Junior,Barcelona,74,0.021198837,Blocked,Normal,Left Foot,119.6,34.1,0
Luis Alberto Suárez Díaz,Barcelona,74,0.9135266,Goal,Normal,Right Foot,120.0,43.7,1
Neymar da Silva Santos Junior,Barcelona,79,0.29759952,Saved,Normal,Left Foot,108.4,29.2,0
Lionel Andrés Messi Cuccittini,Barcelona,80,0.7835,Wayward,Normal,Left Foot,108.1,40.1,0
Luis Alberto Suárez Díaz,Barcelona,81,0.31622034,Goal,Normal,Right Foot,112.3,44.5,1
Ivan Rakitić,Barcelona,83,0.31846172,Goal,Lob,Right Foot,105.8,39.0,1
Neymar da Silva Santos Junior,Barcelona,90,0.18436614,Goal,Normal,Left Foot,113.2,30.3,1
Neymar da Silva Santos Junior,Barcelona,4,0.07379108,Blocked,Normal,Left Foot,113.0,33.3,0
Sergi Roberto Carnicer,Barcelona,4,0.047830377,Blocked,Normal,Right Foot,104.9,52.6,0
Luis Alberto Suárez Díaz,Barcelona,4,0.008908878,Off T,Volley,Right Foot,115.4,21.5,0
Lionel Andrés Messi Cuccittini,Barcelona,6,0.11803146,Saved,Normal,Left Foot,113.3,48.2,0
Luis Alberto Suárez Díaz,Barcelona,8,0.094587356,Off T,Normal,Right Foot,101.9,50.9,0
Neymar da Silva Santos Junior,Barcelona,11,0.23861484,Saved,Lob,Left Foot,100.4,37.4,0
Sergi Roberto Carnicer,Barcelona,13,0.008735449,Blocked,Normal,Right Foot,111.4,59.1,0
Rodrigo Moreno Machado,Valencia,16,0.1359072,Off T,Normal,Left Foot,101.1,40.2,0
Luis Alberto Suárez Díaz,Barcelona,21,0.33280447,Off T,Normal,Head,118.3,35.5,0
Lionel Andrés Messi Cuccittini,Barcelona,24,0.05887002,Saved,Normal,Left Foot,97.5,41.2,0
Guilherme Magdalena Siqueira,Valencia,31,0.01387118,Off T,Normal,Left Foot,106.0,20.7,0
Neymar da Silva Santos Junior,Barcelona,32,0.04950533,Blocked,Normal,Right Foot,103.5,28.0,0
Ivan Rakitić,Barcelona,36,0.122083426,Off T,Normal,Head,104.7,40.5,0
Lionel Andrés Messi Cuccittini,Barcelona,38,0.07990909,Blocked,Normal,Left Foot,96.5,45.3,0
Lionel Andrés Messi Cuccittini,Barcelona,38,0.16722068,Saved,Normal,Head,110.2,40.5,0
Santiago Mina Lorenzo,Valencia,45,0.0943296,Goal,Normal,Right Foot,111.6,27.0,1
Ivan Rakitić,Barcelona,46,0.15792054,Off T,Normal,Left Foot,106.9,48.7,0
Lionel Andrés Messi Cuccittini,Barcelona,50,0.07401529,Blocked,Normal,Right Foot,106.3,50.6,0
Lionel Andrés Messi Cuccittini,Barcelona,51,0.056787577,Blocked,Normal,Left Foot,94.1,30.1,0
André Filipe Tavares Gomes,Valencia,53,0.03930165,Saved,Normal,Left Foot,102.7,53.8,0
Lionel Andrés Messi Cuccittini,Barcelona,62,0.10187911,Goal,Normal,Left Foot,108.6,38.5,1
Francisco Alcácer García,Valencia,63,0.036605697,Blocked,Normal,Left Foot,107.8,23.2,0
André Filipe Tavares Gomes,Valencia,64,0.056454655,Blocked,Normal,Right Foot,111.0,27.5,0
Neymar da Silva Santos Junior,Barcelona,69,0.014139992,Saved,Normal,Left Foot,107.2,22.0,0
Ivan Rakitić,Barcelona,74,0.123344325,Saved,Normal,Left Foot,105.8,40.0,0
Neymar da Silva Santos Junior,Barcelona,83,0.070985556,Blocked,Half Volley,Right Foot,110.3,34.4,0
Gerard Piqué Bernabéu,Barcelona,84,0.075231686,Blocked,Normal,Right Foot,106.2,40.1,0
Francisco Alcácer García,Valencia,86,0.29971933,Wayward,Normal,Right Foot,111.1,41.7,0
